Airline,Source,Destination,Duration,Total stops,Price,Date,Market
"American Airlines, British Airways",NYC,RUH,1035,1,2060.91,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1075,1,2060.91,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1085,1,2060.91,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1115,1,2060.91,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1165,1,2060.91,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1195,1,2060.91,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1035,1,2067.12,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1075,1,2067.12,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1085,1,2067.12,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1115,1,2067.12,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1165,1,2067.12,2022-02-06,NYC-RUH
British Airways,NYC,RUH,1195,1,2067.12,2022-02-06,NYC-RUH
Multiple Airlines,NYC,RUH,2070,3,512.19,2022-02-06,NYC-RUH
"TAP AIR PORTUGAL, flynas",NYC,RUH,1220,3,727.11,2022-02-06,NYC-RUH
Qatar Airways,NYC,RUH,1105,2,1496.61,2022-02-06,NYC-RUH
"Turkish Airlines, AnadoluJet",NYC,RUH,1165,1,1578.42,2022-02-06,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1190,2,2065.5,2022-02-06,NYC-RUH
Multiple Airlines,NYC,RUH,1030,2,4691.25,2022-02-06,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1010,1,4833.81,2022-02-06,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1070,1,4833.81,2022-02-06,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1205,1,4833.81,2022-02-06,NYC-RUH
"Air France, SAUDIA",NYC,RUH,885,1,19751.04,2022-02-06,NYC-RUH
"Air France, SAUDIA",NYC,RUH,945,1,19751.04,2022-02-06,NYC-RUH
Etihad Airways,NYC,RUH,945,1,586.71,2022-02-07,NYC-RUH
Etihad Airways,NYC,RUH,945,1,561.06,2022-02-07,NYC-RUH
Etihad Airways,NYC,RUH,1315,1,561.06,2022-02-07,NYC-RUH
Egypt Air,NYC,RUH,1120,1,574.56,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1215,1,680.13,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1270,1,680.13,2022-02-07,NYC-RUH
Turkish Airlines,NYC,RUH,1000,1,794.88,2022-02-07,NYC-RUH
Turkish Airlines,NYC,RUH,1335,1,794.88,2022-02-07,NYC-RUH
"Finnair, SAUDIA",NYC,RUH,1080,1,813.78,2022-02-07,NYC-RUH
"American Airlines, Qatar Airways",NYC,RUH,1215,1,829.98,2022-02-07,NYC-RUH
"American Airlines, Qatar Airways",NYC,RUH,1270,1,829.98,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,940,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,995,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1060,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1115,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1180,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1235,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1300,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1355,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1415,1,925.29,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1475,1,925.29,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1055,1,942.3,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1195,1,942.3,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,970,1,947.43,2022-02-07,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,970,1,960.39,2022-02-07,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1055,1,960.39,2022-02-07,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1195,1,960.39,2022-02-07,NYC-RUH
Air France,NYC,RUH,885,1,1014.66,2022-02-07,NYC-RUH
Air France,NYC,RUH,945,1,1014.66,2022-02-07,NYC-RUH
Air France,NYC,RUH,1005,1,1014.66,2022-02-07,NYC-RUH
Air France,NYC,RUH,1065,1,1014.66,2022-02-07,NYC-RUH
Air France,NYC,RUH,1125,1,1014.66,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1110,1,1023.3,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1205,1,1014.12,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1450,1,1014.12,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1165,1,1023.3,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1445,1,1023.3,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1495,1,1023.3,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1500,1,1023.3,2022-02-07,NYC-RUH
"Air France, British Airways",NYC,RUH,1010,1,1068.93,2022-02-07,NYC-RUH
"Air France, SAUDIA",NYC,RUH,1005,1,1092.96,2022-02-07,NYC-RUH
"Air France, SAUDIA",NYC,RUH,1065,1,1092.96,2022-02-07,NYC-RUH
"Emirates, flynas",NYC,RUH,1065,1,1179.63,2022-02-07,NYC-RUH
"Finnair, SAUDIA",NYC,RUH,995,1,1346.49,2022-02-07,NYC-RUH
"Royal Air Maroc, Egypt Air",NYC,RUH,1035,2,665.01,2022-02-07,NYC-RUH
"Royal Air Maroc, flynas",NYC,RUH,1345,2,568.62,2022-02-07,NYC-RUH
"Finnair, Egypt Air",NYC,RUH,1360,2,625.59,2022-02-07,NYC-RUH
Multiple Airlines,NYC,RUH,1280,2,677.16,2022-02-07,NYC-RUH
"Egypt Air, flyadeal",NYC,RUH,1145,2,706.05,2022-02-07,NYC-RUH
"Egypt Air, flynas",NYC,RUH,1265,2,710.1,2022-02-07,NYC-RUH
"Egypt Air, flynas",NYC,RUH,1115,2,722.25,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1451,2,796.23,2022-02-07,NYC-RUH
"Egypt Air, Gulf Air",NYC,RUH,1090,2,798.93,2022-02-07,NYC-RUH
"Emirates, Egypt Air",NYC,RUH,1240,2,814.05,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1420,2,859.95,2022-02-07,NYC-RUH
"Finnair, Royal Jordanian",NYC,RUH,1270,2,874.53,2022-02-07,NYC-RUH
"JetBlue, Qatar Airways",NYC,RUH,1310,2,885.33,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1390,2,890.46,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1494,2,890.46,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1200,2,918.27,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1210,2,918.27,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1274,2,918.27,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1380,2,918.27,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1500,2,918.27,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1300,2,920.16,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1360,2,920.16,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1405,2,920.16,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1475,2,920.16,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1025,2,923.94,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1035,2,923.94,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1085,2,923.94,2022-02-07,NYC-RUH
Air Canada,NYC,RUH,1145,2,923.94,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1135,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1165,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1205,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1265,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1280,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1325,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1355,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1450,2,930.42,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1460,2,930.42,2022-02-07,NYC-RUH
"Air France, Lufthansa",NYC,RUH,1165,2,931.77,2022-02-07,NYC-RUH
SWISS,NYC,RUH,1050,2,936.09,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1160,2,938.25,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1310,2,938.25,2022-02-07,NYC-RUH
SWISS,NYC,RUH,1020,2,941.49,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1105,2,945.0,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1080,2,948.78,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1020,2,949.05,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1115,2,950.13,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1050,2,950.4,2022-02-07,NYC-RUH
SWISS,NYC,RUH,1085,2,950.94,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1030,2,953.64,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1015,2,955.8,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1085,2,959.31,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1200,2,960.39,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1210,2,960.39,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1025,2,966.06,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1035,2,966.06,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1085,2,966.06,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1145,2,966.06,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1215,2,966.06,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1305,2,966.06,2022-02-07,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1030,2,970.38,2022-02-07,NYC-RUH
Lufthansa,NYC,RUH,1050,2,973.62,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1110,2,1014.12,2022-02-07,NYC-RUH
"Virgin Atlantic, SAUDIA",NYC,RUH,974,1,2020.68,2022-02-07,NYC-RUH
British Airways,NYC,RUH,935,1,2060.64,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,935,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1035,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1075,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1085,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1115,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1165,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1195,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1210,1,2060.91,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1220,1,2060.91,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1035,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1075,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1085,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1115,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1165,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1195,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1210,1,2067.12,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1220,1,2067.12,2022-02-07,NYC-RUH
"Virgin Atlantic, Egypt Air",NYC,RUH,1300,2,914.22,2022-02-07,NYC-RUH
SAUDIA,NYC,RUH,1495,2,930.42,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1380,2,960.39,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1500,2,960.39,2022-02-07,NYC-RUH
"Turkish Airlines, flynas",NYC,RUH,1420,2,985.77,2022-02-07,NYC-RUH
"Turkish Airlines, flynas",NYC,RUH,1050,2,986.58,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1165,2,1014.12,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1445,2,1014.12,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1495,2,1014.12,2022-02-07,NYC-RUH
Emirates,NYC,RUH,1500,2,1014.12,2022-02-07,NYC-RUH
Air France,NYC,RUH,1205,2,1019.25,2022-02-07,NYC-RUH
Air France,NYC,RUH,1320,2,1019.25,2022-02-07,NYC-RUH
Air France,NYC,RUH,1365,2,1019.25,2022-02-07,NYC-RUH
Air France,NYC,RUH,1440,2,1019.25,2022-02-07,NYC-RUH
Air France,NYC,RUH,1220,2,1020.33,2022-02-07,NYC-RUH
"Turkish Airlines, SAUDIA",NYC,RUH,1035,2,1048.41,2022-02-07,NYC-RUH
Air France,NYC,RUH,1320,2,1050.57,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1274,2,1120.5,2022-02-07,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1305,2,1126.17,2022-02-07,NYC-RUH
Multiple Airlines,NYC,RUH,2020,3,552.42,2022-02-07,NYC-RUH
Multiple Airlines,NYC,RUH,1295,3,630.18,2022-02-07,NYC-RUH
"TAP AIR PORTUGAL, Turkish Airlines",NYC,RUH,1425,3,633.15,2022-02-07,NYC-RUH
"TAP AIR PORTUGAL, Royal Jordanian",NYC,RUH,1465,3,789.48,2022-02-07,NYC-RUH
"French Bee, Turkish Airlines",NYC,RUH,1310,2,795.96,2022-02-07,NYC-RUH
"French Bee, SAUDIA",NYC,RUH,1250,2,946.89,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1315,2,1481.22,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1425,2,1481.22,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1300,2,1493.37,2022-02-07,NYC-RUH
"Turkish Airlines, AnadoluJet",NYC,RUH,1165,1,1578.42,2022-02-07,NYC-RUH
"British Airways, Qatar Airways",NYC,RUH,1355,2,1701.81,2022-02-07,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1190,2,2065.5,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1340,2,2071.71,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1377,2,2071.71,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1292,2,2072.79,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1341,2,2154.87,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1345,2,2154.87,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1401,2,2154.87,2022-02-07,NYC-RUH
British Airways,NYC,RUH,1430,2,2154.87,2022-02-07,NYC-RUH
Qatar Airways,NYC,RUH,1315,2,1470.69,2022-02-07,NYC-RUH
Gulf Air,NYC,RUH,1430,2,4817.88,2022-02-07,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1460,2,4833.81,2022-02-07,NYC-RUH
"Air France, SAUDIA",NYC,RUH,885,1,19751.04,2022-02-07,NYC-RUH
"Air France, SAUDIA",NYC,RUH,945,1,19751.04,2022-02-07,NYC-RUH
"Singapore Airlines, Egypt Air",NYC,RUH,1405,2,3373.92,2022-02-07,NYC-RUH
"Singapore Airlines, Egypt Air",NYC,RUH,1405,2,3495.15,2022-02-07,NYC-RUH
Etihad Airways,NYC,RUH,945,1,578.34,2022-02-08,NYC-RUH
Etihad Airways,NYC,RUH,945,1,561.06,2022-02-08,NYC-RUH
Etihad Airways,NYC,RUH,1315,1,561.06,2022-02-08,NYC-RUH
Egypt Air,NYC,RUH,1120,1,663.66,2022-02-08,NYC-RUH
Royal Jordanian,NYC,RUH,850,1,693.9,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1215,1,680.13,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1270,1,680.13,2022-02-08,NYC-RUH
Royal Jordanian,NYC,RUH,1260,1,693.9,2022-02-08,NYC-RUH
Ethiopian Air,NYC,RUH,1300,1,760.05,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,970,1,947.43,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,970,1,960.39,2022-02-08,NYC-RUH
Turkish Airlines,NYC,RUH,1285,1,794.88,2022-02-08,NYC-RUH
Turkish Airlines,NYC,RUH,1335,1,794.88,2022-02-08,NYC-RUH
"American Airlines, Qatar Airways",NYC,RUH,1215,1,829.98,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1055,1,942.3,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1195,1,942.3,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1055,1,960.39,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1195,1,960.39,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1205,1,1014.12,2022-02-08,NYC-RUH
KLM,NYC,RUH,1070,1,1014.93,2022-02-08,NYC-RUH
KLM,NYC,RUH,1190,1,1014.93,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1110,1,1023.3,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1165,1,1023.3,2022-02-08,NYC-RUH
KLM,NYC,RUH,1245,1,1014.93,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1445,1,1023.3,2022-02-08,NYC-RUH
"Air France, SAUDIA",NYC,RUH,1065,1,1092.96,2022-02-08,NYC-RUH
"Finnair, British Airways",NYC,RUH,1035,1,1214.19,2022-02-08,NYC-RUH
"Emirates, flynas",NYC,RUH,1065,1,1179.63,2022-02-08,NYC-RUH
"Finnair, SAUDIA",NYC,RUH,995,1,1316.25,2022-02-08,NYC-RUH
"Virgin Atlantic, SAUDIA",NYC,RUH,974,1,2020.68,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,935,1,2060.91,2022-02-08,NYC-RUH
British Airways,NYC,RUH,935,1,2067.12,2022-02-08,NYC-RUH
"Finnair, Egypt Air",NYC,RUH,1360,2,625.32,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1280,2,677.16,2022-02-08,NYC-RUH
Ethiopian Air,NYC,RUH,1300,2,702.81,2022-02-08,NYC-RUH
"Egypt Air, flyadeal",NYC,RUH,1145,2,741.42,2022-02-08,NYC-RUH
"Egypt Air, flynas",NYC,RUH,1115,2,744.39,2022-02-08,NYC-RUH
"Lufthansa, Egypt Air",NYC,RUH,1405,2,748.71,2022-02-08,NYC-RUH
"Brussels Airlines, Egypt Air",NYC,RUH,1405,2,748.71,2022-02-08,NYC-RUH
"Air France, Royal Jordanian",NYC,RUH,1100,2,843.21,2022-02-08,NYC-RUH
"Air France, Royal Jordanian",NYC,RUH,1300,2,843.21,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1420,2,851.58,2022-02-08,NYC-RUH
"Emirates, Egypt Air",NYC,RUH,1240,2,858.6,2022-02-08,NYC-RUH
"Aeroflot, SAUDIA",NYC,RUH,1320,2,894.24,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1200,2,918.27,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1210,2,918.27,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1274,2,918.27,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1380,2,918.27,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1300,2,920.16,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1305,2,920.16,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1360,2,920.16,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1405,2,920.16,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1025,2,923.94,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1035,2,923.94,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1085,2,923.94,2022-02-08,NYC-RUH
Air Canada,NYC,RUH,1145,2,923.94,2022-02-08,NYC-RUH
SWISS,NYC,RUH,1050,2,936.09,2022-02-08,NYC-RUH
SWISS,NYC,RUH,1020,2,941.49,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1105,2,945.0,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1080,2,948.78,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1020,2,949.05,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1115,2,950.13,2022-02-08,NYC-RUH
SWISS,NYC,RUH,1085,2,950.94,2022-02-08,NYC-RUH
"Turkish Airlines, flyadeal",NYC,RUH,1285,2,950.94,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1030,2,953.64,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1015,2,955.8,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1085,2,959.31,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1200,2,960.39,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1210,2,960.39,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1274,2,960.39,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1380,2,960.39,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1080,2,965.79,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1025,2,966.06,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1035,2,966.06,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1085,2,966.06,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1145,2,966.06,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1215,2,966.06,2022-02-08,NYC-RUH
"Air Canada, Lufthansa",NYC,RUH,1305,2,966.06,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1115,2,967.14,2022-02-08,NYC-RUH
"United Airlines, Lufthansa",NYC,RUH,1030,2,970.38,2022-02-08,NYC-RUH
Lufthansa,NYC,RUH,1050,2,973.62,2022-02-08,NYC-RUH
"Turkish Airlines, flynas",NYC,RUH,1100,2,990.09,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1110,2,1014.12,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1165,2,1014.12,2022-02-08,NYC-RUH
Emirates,NYC,RUH,1445,2,1014.12,2022-02-08,NYC-RUH
KLM,NYC,RUH,1190,2,1029.24,2022-02-08,NYC-RUH
KLM,NYC,RUH,1130,2,1033.56,2022-02-08,NYC-RUH
KLM,NYC,RUH,1190,2,1033.56,2022-02-08,NYC-RUH
KLM,NYC,RUH,1250,2,1033.56,2022-02-08,NYC-RUH
KLM,NYC,RUH,1160,2,1036.8,2022-02-08,NYC-RUH
KLM,NYC,RUH,1250,2,1044.9,2022-02-08,NYC-RUH
KLM,NYC,RUH,1310,2,1044.9,2022-02-08,NYC-RUH
KLM,NYC,RUH,1370,2,1044.9,2022-02-08,NYC-RUH
KLM,NYC,RUH,1040,2,1048.41,2022-02-08,NYC-RUH
KLM,NYC,RUH,1250,2,1050.84,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1300,2,1060.29,2022-02-08,NYC-RUH
"Turkish Airlines, Royal Jordanian",NYC,RUH,1070,2,1260.09,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1035,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1075,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1085,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1115,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1165,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1195,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1210,1,2060.91,2022-02-08,NYC-RUH
"American Airlines, British Airways",NYC,RUH,1220,1,2060.91,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1035,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1075,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1085,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1115,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1165,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1195,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1210,1,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1220,1,2067.12,2022-02-08,NYC-RUH
"Turkish Airlines, flynas",NYC,RUH,1420,2,966.33,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1435,2,1051.65,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1315,2,1481.22,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1425,2,1481.22,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1300,2,1493.37,2022-02-08,NYC-RUH
"Turkish Airlines, AnadoluJet",NYC,RUH,1165,1,1578.42,2022-02-08,NYC-RUH
"British Airways, Qatar Airways",NYC,RUH,1355,2,1701.81,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1281,2,2067.12,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1340,2,2071.71,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1377,2,2071.71,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1292,2,2072.79,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1341,2,2154.87,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1345,2,2154.87,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1401,2,2154.87,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1430,2,2154.87,2022-02-08,NYC-RUH
Qatar Airways,NYC,RUH,1315,2,1509.3,2022-02-08,NYC-RUH
British Airways,NYC,RUH,1430,2,3812.13,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1030,2,4691.25,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1080,2,4783.05,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1135,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1147,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1166,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1298,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1310,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1311,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1340,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1370,2,4833.81,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1380,2,4833.81,2022-02-08,NYC-RUH
Multiple Airlines,NYC,RUH,1060,2,4869.72,2022-02-08,NYC-RUH
"United Airlines, British Airways",NYC,RUH,1060,2,4869.72,2022-02-08,NYC-RUH
